TiK0_5lrHIDraSLzn7dr0Q,John's Ice Cream,37.869107,-122.268241,https://www.yelp.com/biz/johns-ice-cream-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
OBAh9hCEKsUfoNAL-0tV2g,Almare Gelato Italiano,37.86977,-122.26847,https://www.yelp.com/biz/almare-gelato-italiano-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
LIrOVza68sOIGw9-bWqqSQ,Cafe Colucci,37.8507027131323,-122.260648568894,https://www.yelp.com/biz/cafe-colucci-oakland?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
Hoh0a4mT3KqbQsFNd8-NtA,Toss Noodle Bar,37.8681334,-122.2679719,https://www.yelp.com/biz/toss-noodle-bar-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
4nLK0z_A4Cyd3C28HCkwlg,Platano,37.87164,-122.26961,https://www.yelp.com/biz/platano-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
QRw-nB06c4ZdDpnZt3uR4A,Southie,37.8506388293851,-122.252578996727,https://www.yelp.com/biz/southie-oakland?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
rTWCRx47a9yORkoDpc6iIQ,1951 Coffee Shop,37.866628616586,-122.260679141232,https://www.yelp.com/biz/1951-coffee-shop-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
FI66b4YDj7rDA257iole4Q,Homeroom,37.8285946113353,-122.259883322489,https://www.yelp.com/biz/homeroom-oakland?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
V3CFqAyBh4lIujrV2luPgg,Endless Summer Sweets,37.8661251,-122.2680387,https://www.yelp.com/biz/endless-summer-sweets-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
OzLB_Yc2udRnw2z5mTTP8A,Pedros Brazil Cafe,37.8714,-122.27139,https://www.yelp.com/biz/pedros-brazil-cafe-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
CKoVc4JEwo5Hpof1tLAQRg,Royal Rangoon,37.858954,-122.259683,https://www.yelp.com/biz/royal-rangoon-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
PGGtbjr8m4V54tWMgqYxmQ,Marica,37.83798,-122.2517,https://www.yelp.com/biz/marica-oakland-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
ltTQE83zSM9lqfTmz3bbzg,Caravaggio Gelateria Italiana,37.8751218549228,-122.268521988134,https://www.yelp.com/biz/caravaggio-gelateria-italiana-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
XyOiksfw93ZWW_3wb1CcIg,Emilia's Pizzeria,37.8554776310921,-122.266486287117,https://www.yelp.com/biz/emilias-pizzeria-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
aroY6t0It9EYWCRL8u7iYg,Mount Everest Restaurant,37.863877,-122.258781,https://www.yelp.com/biz/mount-everest-restaurant-berkeley-2?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
_kukye9j79yaTjjedDwrcQ,Caffe Strada,37.86887,-122.25477,https://www.yelp.com/biz/caffe-strada-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
w4ho2Nui5ONcGSSHfsT5rQ,U Cha,37.8718211,-122.2601405,https://www.yelp.com/biz/u-cha-berkeley?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
UHFjEP5dVn4wqcjt7ByUog,Cholita Linda,37.8364704,-122.2625152,https://www.yelp.com/biz/cholita-linda-oakland?adjust_creative=vLvMZjrCNqpu6Ytv809BbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vLvMZjrCNqpu6Ytv809BbQ
